Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Cell_type,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,diagnosis,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,neoplastic,Organism,Patient_ID,plate_id,Platform,ReleaseDate,Sample Name,selection,source_name,SRA Study,TISSUE,tsne_cluster,Well
SRR3935065,RNA-Seq,128,270670137,PRJNA330719,SAMN05422287,104739349,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964357,GSM2244161,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000182,ILLUMINA,2017-11-02T00:00:00Z,GSM2244161,Astrocytes(HEPACAM),Brain,SRP079058,Tumor,11,B4
SRR3935066,RNA-Seq,128,349503205,PRJNA330719,SAMN05422288,133863809,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964358,GSM2244162,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000182,ILLUMINA,2017-11-02T00:00:00Z,GSM2244162,Astrocytes(HEPACAM),Brain,SRP079058,Tumor,11,F6
SRR3935067,RNA-Seq,128,220912903,PRJNA330719,SAMN05422289,85699138,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964359,GSM2244163,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000182,ILLUMINA,2017-11-02T00:00:00Z,GSM2244163,Astrocytes(HEPACAM),Brain,SRP079058,Tumor,11,B12
SRR3935068,RNA-Seq,128,138676108,PRJNA330719,SAMN05422290,53308521,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964360,GSM2244164,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000182,ILLUMINA,2017-11-02T00:00:00Z,GSM2244164,Astrocytes(HEPACAM),Brain,SRP079058,Tumor,11,C10
SRR3935069,RNA-Seq,128,375739359,PRJNA330719,SAMN05422291,145389263,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964361,GSM2244165,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000182,ILLUMINA,2017-11-02T00:00:00Z,GSM2244165,Astrocytes(HEPACAM),Brain,SRP079058,Tumor,11,D9
SRR3935070,RNA-Seq,128,330775025,PRJNA330719,SAMN05422292,126876617,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964362,GSM2244166,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000182,ILLUMINA,2017-11-02T00:00:00Z,GSM2244166,Astrocytes(HEPACAM),Brain,SRP079058,Tumor,11,A7
SRR3935071,RNA-Seq,128,334110245,PRJNA330719,SAMN05422293,130014077,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964363,GSM2244167,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000182,ILLUMINA,2017-11-02T00:00:00Z,GSM2244167,Astrocytes(HEPACAM),Brain,SRP079058,Tumor,11,D11
SRR3935072,RNA-Seq,128,294433150,PRJNA330719,SAMN05422294,113255790,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964364,GSM2244168,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000182,ILLUMINA,2017-11-02T00:00:00Z,GSM2244168,Astrocytes(HEPACAM),Brain,SRP079058,Tumor,11,G8
SRR3935073,RNA-Seq,128,202636132,PRJNA330719,SAMN05422295,77462469,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964365,GSM2244169,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000182,ILLUMINA,2017-11-02T00:00:00Z,GSM2244169,Astrocytes(HEPACAM),Brain,SRP079058,Tumor,11,D7
SRR3935074,RNA-Seq,128,297766468,PRJNA330719,SAMN05422296,114607400,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964366,GSM2244170,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000182,ILLUMINA,2017-11-02T00:00:00Z,GSM2244170,Astrocytes(HEPACAM),Brain,SRP079058,Tumor,11,F12
SRR3935075,RNA-Seq,128,353685530,PRJNA330719,SAMN05422297,136341597,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964367,GSM2244171,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000182,ILLUMINA,2017-11-02T00:00:00Z,GSM2244171,Astrocytes(HEPACAM),Brain,SRP079058,Tumor,11,G1
SRR3935076,RNA-Seq,128,226989361,PRJNA330719,SAMN05422298,86851865,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964368,GSM2244172,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000182,ILLUMINA,2017-11-02T00:00:00Z,GSM2244172,Astrocytes(HEPACAM),Brain,SRP079058,Tumor,11,H2
SRR3935077,RNA-Seq,128,262097384,PRJNA330719,SAMN05422299,102149074,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964369,GSM2244173,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000182,ILLUMINA,2017-11-02T00:00:00Z,GSM2244173,Astrocytes(HEPACAM),Brain,SRP079058,Tumor,11,B10
SRR3935078,RNA-Seq,128,138904689,PRJNA330719,SAMN05422300,53069514,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964370,GSM2244174,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000182,ILLUMINA,2017-11-02T00:00:00Z,GSM2244174,Astrocytes(HEPACAM),Brain,SRP079058,Tumor,11,H3
SRR3935079,RNA-Seq,128,335234513,PRJNA330719,SAMN05422301,129124010,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964371,GSM2244175,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000182,ILLUMINA,2017-11-02T00:00:00Z,GSM2244175,Astrocytes(HEPACAM),Brain,SRP079058,Tumor,11,E2
SRR3935080,RNA-Seq,128,264188079,PRJNA330719,SAMN05422302,100873107,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964372,GSM2244176,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000182,ILLUMINA,2017-11-02T00:00:00Z,GSM2244176,Astrocytes(HEPACAM),Brain,SRP079058,Tumor,11,A9
SRR3935081,RNA-Seq,128,295928625,PRJNA330719,SAMN05422305,114677491,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964373,GSM2244177,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000182,ILLUMINA,2017-11-02T00:00:00Z,GSM2244177,Astrocytes(HEPACAM),Brain,SRP079058,Tumor,11,B1
SRR3935082,RNA-Seq,128,234454944,PRJNA330719,SAMN05422698,90948857,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964374,GSM2244178,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000182,ILLUMINA,2017-11-02T00:00:00Z,GSM2244178,Astrocytes(HEPACAM),Brain,SRP079058,Tumor,11,B8
SRR3935083,RNA-Seq,128,113402798,PRJNA330719,SAMN05422699,44613289,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964375,GSM2244179,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000182,ILLUMINA,2017-11-02T00:00:00Z,GSM2244179,Astrocytes(HEPACAM),Brain,SRP079058,Tumor,11,C8
SRR3935084,RNA-Seq,128,284467253,PRJNA330719,SAMN05422700,109620217,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964376,GSM2244180,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000182,ILLUMINA,2017-11-02T00:00:00Z,GSM2244180,Astrocytes(HEPACAM),Brain,SRP079058,Tumor,11,G12
SRR3935085,RNA-Seq,128,322977886,PRJNA330719,SAMN05422303,124430406,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964377,GSM2244181,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000182,ILLUMINA,2017-11-02T00:00:00Z,GSM2244181,Astrocytes(HEPACAM),Brain,SRP079058,Tumor,11,F1
SRR3935086,RNA-Seq,128,397561356,PRJNA330719,SAMN05422304,152894106,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964378,GSM2244182,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000182,ILLUMINA,2017-11-02T00:00:00Z,GSM2244182,Astrocytes(HEPACAM),Brain,SRP079058,Tumor,11,E4
SRR3935087,RNA-Seq,128,291834150,PRJNA330719,SAMN05422701,114073599,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964379,GSM2244183,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000182,ILLUMINA,2017-11-02T00:00:00Z,GSM2244183,Astrocytes(HEPACAM),Brain,SRP079058,Tumor,11,A11
SRR3935088,RNA-Seq,128,277135445,PRJNA330719,SAMN05422702,106358986,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964380,GSM2244184,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000182,ILLUMINA,2017-11-02T00:00:00Z,GSM2244184,Astrocytes(HEPACAM),Brain,SRP079058,Tumor,11,E5
SRR3935089,RNA-Seq,128,236881421,PRJNA330719,SAMN05422703,91944931,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964381,GSM2244185,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000182,ILLUMINA,2017-11-02T00:00:00Z,GSM2244185,Astrocytes(HEPACAM),Brain,SRP079058,Tumor,11,B3
SRR3935090,RNA-Seq,128,387737655,PRJNA330719,SAMN05422704,149592878,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964382,GSM2244186,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000182,ILLUMINA,2017-11-02T00:00:00Z,GSM2244186,Astrocytes(HEPACAM),Brain,SRP079058,Tumor,11,F3
SRR3935091,RNA-Seq,128,257106269,PRJNA330719,SAMN05422705,100099582,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964383,GSM2244187,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000182,ILLUMINA,2017-11-02T00:00:00Z,GSM2244187,Astrocytes(HEPACAM),Brain,SRP079058,Tumor,11,B11
SRR3935092,RNA-Seq,128,220421832,PRJNA330719,SAMN05422706,84481476,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964384,GSM2244188,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000182,ILLUMINA,2017-11-02T00:00:00Z,GSM2244188,Astrocytes(HEPACAM),Brain,SRP079058,Tumor,11,G5
SRR3935093,RNA-Seq,128,209365786,PRJNA330719,SAMN05422707,81061142,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964385,GSM2244189,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000182,ILLUMINA,2017-11-02T00:00:00Z,GSM2244189,Astrocytes(HEPACAM),Brain,SRP079058,Tumor,11,C9
SRR3935094,RNA-Seq,128,223903261,PRJNA330719,SAMN05422708,86749240,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964386,GSM2244190,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000182,ILLUMINA,2017-11-02T00:00:00Z,GSM2244190,Astrocytes(HEPACAM),Brain,SRP079058,Tumor,11,D2
SRR3935095,RNA-Seq,128,269738451,PRJNA330719,SAMN05422709,102978442,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964387,GSM2244191,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000182,ILLUMINA,2017-11-02T00:00:00Z,GSM2244191,Astrocytes(HEPACAM),Brain,SRP079058,Tumor,11,F2
SRR3935096,RNA-Seq,128,284716369,PRJNA330719,SAMN05422711,109401911,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964388,GSM2244192,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000182,ILLUMINA,2017-11-02T00:00:00Z,GSM2244192,Astrocytes(HEPACAM),Brain,SRP079058,Tumor,11,G3
SRR3935097,RNA-Seq,128,305804704,PRJNA330719,SAMN05422712,118731522,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964389,GSM2244193,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000182,ILLUMINA,2017-11-02T00:00:00Z,GSM2244193,Astrocytes(HEPACAM),Brain,SRP079058,Tumor,11,A2
SRR3935098,RNA-Seq,128,264637073,PRJNA330719,SAMN05422714,102850145,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964390,GSM2244194,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000182,ILLUMINA,2017-11-02T00:00:00Z,GSM2244194,Astrocytes(HEPACAM),Brain,SRP079058,Tumor,11,C4
SRR3935099,RNA-Seq,128,246124638,PRJNA330719,SAMN05422716,94284735,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964391,GSM2244195,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000182,ILLUMINA,2017-11-02T00:00:00Z,GSM2244195,Astrocytes(HEPACAM),Brain,SRP079058,Tumor,11,E7
SRR3935100,RNA-Seq,128,199238178,PRJNA330719,SAMN05422718,75573236,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964392,GSM2244196,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000182,ILLUMINA,2017-11-02T00:00:00Z,GSM2244196,Astrocytes(HEPACAM),Brain,SRP079058,Tumor,11,F5
SRR3935101,RNA-Seq,128,180437489,PRJNA330719,SAMN05422719,69574642,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964393,GSM2244197,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000182,ILLUMINA,2017-11-02T00:00:00Z,GSM2244197,Astrocytes(HEPACAM),Brain,SRP079058,Tumor,11,B5
SRR3935102,RNA-Seq,128,456448492,PRJNA330719,SAMN05422721,175527477,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964394,GSM2244198,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000182,ILLUMINA,2017-11-02T00:00:00Z,GSM2244198,Astrocytes(HEPACAM),Brain,SRP079058,Tumor,11,F10
SRR3935103,RNA-Seq,128,244803748,PRJNA330719,SAMN05422723,94974716,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964395,GSM2244199,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000182,ILLUMINA,2017-11-02T00:00:00Z,GSM2244199,Astrocytes(HEPACAM),Brain,SRP079058,Tumor,11,C11
SRR3935104,RNA-Seq,128,240764945,PRJNA330719,SAMN05422724,92098785,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964396,GSM2244200,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000182,ILLUMINA,2017-11-02T00:00:00Z,GSM2244200,Astrocytes(HEPACAM),Brain,SRP079058,Tumor,11,H9
SRR3935105,RNA-Seq,128,329159030,PRJNA330719,SAMN05422726,126861652,OPC,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964397,GSM2244201,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000182,ILLUMINA,2017-11-02T00:00:00Z,GSM2244201,Astrocytes(HEPACAM),Brain,SRP079058,Tumor,9,A4
SRR3935106,RNA-Seq,128,319915423,PRJNA330719,SAMN05422729,122196382,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964398,GSM2244202,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000182,ILLUMINA,2017-11-02T00:00:00Z,GSM2244202,Astrocytes(HEPACAM),Brain,SRP079058,Tumor,11,D8
SRR3935107,RNA-Seq,128,239426010,PRJNA330719,SAMN05422731,91343989,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964399,GSM2244203,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000182,ILLUMINA,2017-11-02T00:00:00Z,GSM2244203,Astrocytes(HEPACAM),Brain,SRP079058,Tumor,11,G2
SRR3935108,RNA-Seq,128,372174401,PRJNA330719,SAMN05422734,142376854,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964400,GSM2244204,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000182,ILLUMINA,2017-11-02T00:00:00Z,GSM2244204,Astrocytes(HEPACAM),Brain,SRP079058,Tumor,11,F11
SRR3935109,RNA-Seq,128,314453225,PRJNA330719,SAMN05422736,120964692,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964401,GSM2244205,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000182,ILLUMINA,2017-11-02T00:00:00Z,GSM2244205,Astrocytes(HEPACAM),Brain,SRP079058,Tumor,11,E10
SRR3935110,RNA-Seq,128,381279571,PRJNA330719,SAMN05422738,146656741,Oligodendrocyte,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964402,GSM2244206,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Regular,Homo sapiens,BT_S2,1001000182,ILLUMINA,2017-11-02T00:00:00Z,GSM2244206,Astrocytes(HEPACAM),Brain,SRP079058,Tumor,2,D12
SRR3935111,RNA-Seq,128,245696703,PRJNA330719,SAMN05422739,94125753,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964403,GSM2244207,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000182,ILLUMINA,2017-11-02T00:00:00Z,GSM2244207,Astrocytes(HEPACAM),Brain,SRP079058,Tumor,11,H1
SRR3935112,RNA-Seq,128,255848570,PRJNA330719,SAMN05422741,99248361,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964404,GSM2244208,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000182,ILLUMINA,2017-11-02T00:00:00Z,GSM2244208,Astrocytes(HEPACAM),Brain,SRP079058,Tumor,11,C5
SRR3935113,RNA-Seq,128,334036978,PRJNA330719,SAMN05422743,129115250,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964405,GSM2244209,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000182,ILLUMINA,2017-11-02T00:00:00Z,GSM2244209,Astrocytes(HEPACAM),Brain,SRP079058,Tumor,11,H4
SRR3935114,RNA-Seq,128,348697951,PRJNA330719,SAMN05423052,133766357,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964406,GSM2244210,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000182,ILLUMINA,2017-11-02T00:00:00Z,GSM2244210,Astrocytes(HEPACAM),Brain,SRP079058,Tumor,11,E1
SRR3935115,RNA-Seq,128,356306511,PRJNA330719,SAMN05423055,137018105,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964407,GSM2244211,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000182,ILLUMINA,2017-11-02T00:00:00Z,GSM2244211,Astrocytes(HEPACAM),Brain,SRP079058,Tumor,11,E9
SRR3935116,RNA-Seq,128,243058924,PRJNA330719,SAMN05423057,93647916,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964408,GSM2244212,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000182,ILLUMINA,2017-11-02T00:00:00Z,GSM2244212,Astrocytes(HEPACAM),Brain,SRP079058,Tumor,11,B6
SRR3935117,RNA-Seq,128,122504884,PRJNA330719,SAMN05423059,46687904,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964409,GSM2244213,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000182,ILLUMINA,2017-11-02T00:00:00Z,GSM2244213,Astrocytes(HEPACAM),Brain,SRP079058,Tumor,11,A6
SRR3935118,RNA-Seq,128,250103899,PRJNA330719,SAMN05423061,95700035,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964410,GSM2244214,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000182,ILLUMINA,2017-11-02T00:00:00Z,GSM2244214,Astrocytes(HEPACAM),Brain,SRP079058,Tumor,11,G11
SRR3935119,RNA-Seq,128,175165036,PRJNA330719,SAMN05423063,66493170,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964411,GSM2244215,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000182,ILLUMINA,2017-11-02T00:00:00Z,GSM2244215,Astrocytes(HEPACAM),Brain,SRP079058,Tumor,11,H11
SRR3935120,RNA-Seq,128,221296896,PRJNA330719,SAMN05423065,85672356,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964412,GSM2244216,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000182,ILLUMINA,2017-11-02T00:00:00Z,GSM2244216,Astrocytes(HEPACAM),Brain,SRP079058,Tumor,11,C7
SRR3935121,RNA-Seq,128,240375758,PRJNA330719,SAMN05423067,91701720,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964413,GSM2244217,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000182,ILLUMINA,2017-11-02T00:00:00Z,GSM2244217,Astrocytes(HEPACAM),Brain,SRP079058,Tumor,11,G7
SRR3935122,RNA-Seq,128,385602218,PRJNA330719,SAMN05423069,148672621,Neoplastic,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",glioblastoma,SRX1964414,GSM2244218,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Neoplastic,Homo sapiens,BT_S2,1001000182,ILLUMINA,2017-11-02T00:00:00Z,GSM2244218,Astrocytes(HEPACAM),Brain,SRP079058,Tumor,11,E12
